row_id,service,zone,weight_lbs,packaging,rate_usd,page,source_row,source_data,extraction_method
949,home_delivery,2,41,FedEx Tube,118.33,pdf_page_109,28,"['', '41', '195.41', '24.68', '104.97', '118.33', '195.41', '14.02', '104.97', '118.33\n120.42\n122.56\n124.57\n126.65']",pdfplumber
950,home_delivery,2,41,Your Packaging,195.41,pdf_page_109,28,"['', '41', '195.41', '24.68', '104.97', '118.33', '195.41', '14.02', '104.97', '118.33\n120.42\n122.56\n124.57\n126.65']",pdfplumber
951,ground,2,42,FedEx Envelope,199.10,pdf_page_109,29,"['', '42', '199.10', '25.10', '106.57', '120.42', '199.10', '14.30', '106.57', '']",pdfplumber
952,ground,2,42,FedEx Pak,25.10,pdf_page_109,29,"['', '42', '199.10', '25.10', '106.57', '120.42', '199.10', '14.30', '106.57', '']",pdfplumber
953,ground,2,42,FedEx Box,106.57,pdf_page_109,29,"['', '42', '199.10', '25.10', '106.57', '120.42', '199.10', '14.30', '106.57', '']",pdfplumber
954,ground,2,42,FedEx Tube,120.42,pdf_page_109,29,"['', '42', '199.10', '25.10', '106.57', '120.42', '199.10', '14.30', '106.57', '']",pdfplumber
955,ground,2,42,Your Packaging,199.10,pdf_page_109,29,"['', '42', '199.10', '25.10', '106.57', '120.42', '199.10', '14.30', '106.57', '']",pdfplumber
956,home_delivery,2,42,FedEx Envelope,199.10,pdf_page_109,29,"['', '42', '199.10', '25.10', '106.57', '120.42', '199.10', '14.30', '106.57', '']",pdfplumber
957,home_delivery,2,42,FedEx Pak,25.10,pdf_page_109,29,"['', '42', '199.10', '25.10', '106.57', '120.42', '199.10', '14.30', '106.57', '']",pdfplumber
958,home_delivery,2,42,FedEx Box,106.57,pdf_page_109,29,"['', '42', '199.10', '25.10', '106.57', '120.42', '199.10', '14.30', '106.57', '']",pdfplumber
959,home_delivery,2,42,FedEx Tube,120.42,pdf_page_109,29,"['', '42', '199.10', '25.10', '106.57', '120.42', '199.10', '14.30', '106.57', '']",pdfplumber
960,home_delivery,2,42,Your Packaging,199.10,pdf_page_109,29,"['', '42', '199.10', '25.10', '106.57', '120.42', '199.10', '14.30', '106.57', '']",pdfplumber
961,ground,2,43,FedEx Envelope,203.16,pdf_page_109,30,"['', '43', '203.16', '25.39', '108.16', '122.56', '203.16', '14.45', '108.16', '']",pdfplumber
962,ground,2,43,FedEx Pak,25.39,pdf_page_109,30,"['', '43', '203.16', '25.39', '108.16', '122.56', '203.16', '14.45', '108.16', '']",pdfplumber
963,ground,2,43,FedEx Box,108.16,pdf_page_109,30,"['', '43', '203.16', '25.39', '108.16', '122.56', '203.16', '14.45', '108.16', '']",pdfplumber
964,ground,2,43,FedEx Tube,122.56,pdf_page_109,30,"['', '43', '203.16', '25.39', '108.16', '122.56', '203.16', '14.45', '108.16', '']",pdfplumber
965,ground,2,43,Your Packaging,203.16,pdf_page_109,30,"['', '43', '203.16', '25.39', '108.16', '122.56', '203.16', '14.45', '108.16', '']",pdfplumber
966,home_delivery,2,43,FedEx Envelope,203.16,pdf_page_109,30,"['', '43', '203.16', '25.39', '108.16', '122.56', '203.16', '14.45', '108.16', '']",pdfplumber
967,home_delivery,2,43,FedEx Pak,25.39,pdf_page_109,30,"['', '43', '203.16', '25.39', '108.16', '122.56', '203.16', '14.45', '108.16', '']",pdfplumber
968,home_delivery,2,43,FedEx Box,108.16,pdf_page_109,30,"['', '43', '203.16', '25.39', '108.16', '122.56', '203.16', '14.45', '108.16', '']",pdfplumber
969,home_delivery,2,43,FedEx Tube,122.56,pdf_page_109,30,"['', '43', '203.16', '25.39', '108.16', '122.56', '203.16', '14.45', '108.16', '']",pdfplumber
970,home_delivery,2,43,Your Packaging,203.16,pdf_page_109,30,"['', '43', '203.16', '25.39', '108.16', '122.56', '203.16', '14.45', '108.16', '']",pdfplumber
971,ground,2,44,FedEx Envelope,206.07,pdf_page_109,31,"['', '44', '206.07', '25.79', '109.87', '124.57', '206.07', '14.66', '109.87', '']",pdfplumber
972,ground,2,44,FedEx Pak,25.79,pdf_page_109,31,"['', '44', '206.07', '25.79', '109.87', '124.57', '206.07', '14.66', '109.87', '']",pdfplumber
973,ground,2,44,FedEx Box,109.87,pdf_page_109,31,"['', '44', '206.07', '25.79', '109.87', '124.57', '206.07', '14.66', '109.87', '']",pdfplumber
974,ground,2,44,FedEx Tube,124.57,pdf_page_109,31,"['', '44', '206.07', '25.79', '109.87', '124.57', '206.07', '14.66', '109.87', '']",pdfplumber
975,ground,2,44,Your Packaging,206.07,pdf_page_109,31,"['', '44', '206.07', '25.79', '109.87', '124.57', '206.07', '14.66', '109.87', '']",pdfplumber
976,home_delivery,2,44,FedEx Envelope,206.07,pdf_page_109,31,"['', '44', '206.07', '25.79', '109.87', '124.57', '206.07', '14.66', '109.87', '']",pdfplumber
977,home_delivery,2,44,FedEx Pak,25.79,pdf_page_109,31,"['', '44', '206.07', '25.79', '109.87', '124.57', '206.07', '14.66', '109.87', '']",pdfplumber
978,home_delivery,2,44,FedEx Box,109.87,pdf_page_109,31,"['', '44', '206.07', '25.79', '109.87', '124.57', '206.07', '14.66', '109.87', '']",pdfplumber
979,home_delivery,2,44,FedEx Tube,124.57,pdf_page_109,31,"['', '44', '206.07', '25.79', '109.87', '124.57', '206.07', '14.66', '109.87', '']",pdfplumber
980,home_delivery,2,44,Your Packaging,206.07,pdf_page_109,31,"['', '44', '206.07', '25.79', '109.87', '124.57', '206.07', '14.66', '109.87', '']",pdfplumber
981,ground,2,45,FedEx Envelope,210.04,pdf_page_109,32,"['', '45', '210.04', '26.11', '111.50', '126.65', '210.04', '14.81', '111.50', '']",pdfplumber
982,ground,2,45,FedEx Pak,26.11,pdf_page_109,32,"['', '45', '210.04', '26.11', '111.50', '126.65', '210.04', '14.81', '111.50', '']",pdfplumber
983,ground,2,45,FedEx Box,111.50,pdf_page_109,32,"['', '45', '210.04', '26.11', '111.50', '126.65', '210.04', '14.81', '111.50', '']",pdfplumber
984,ground,2,45,FedEx Tube,126.65,pdf_page_109,32,"['', '45', '210.04', '26.11', '111.50', '126.65', '210.04', '14.81', '111.50', '']",pdfplumber
985,ground,2,45,Your Packaging,210.04,pdf_page_109,32,"['', '45', '210.04', '26.11', '111.50', '126.65', '210.04', '14.81', '111.50', '']",pdfplumber
986,home_delivery,2,45,FedEx Envelope,210.04,pdf_page_109,32,"['', '45', '210.04', '26.11', '111.50', '126.65', '210.04', '14.81', '111.50', '']",pdfplumber
987,home_delivery,2,45,FedEx Pak,26.11,pdf_page_109,32,"['', '45', '210.04', '26.11', '111.50', '126.65', '210.04', '14.81', '111.50', '']",pdfplumber
988,home_delivery,2,45,FedEx Box,111.50,pdf_page_109,32,"['', '45', '210.04', '26.11', '111.50', '126.65', '210.04', '14.81', '111.50', '']",pdfplumber
989,home_delivery,2,45,FedEx Tube,126.65,pdf_page_109,32,"['', '45', '210.04', '26.11', '111.50', '126.65', '210.04', '14.81', '111.50', '']",pdfplumber
990,home_delivery,2,45,Your Packaging,210.04,pdf_page_109,32,"['', '45', '210.04', '26.11', '111.50', '126.65', '210.04', '14.81', '111.50', '']",pdfplumber
991,ground,2,51,FedEx Envelope,235.50,pdf_page_110,4,"['.sbl\nni\nthgiew\nmumixaM', '51lbs.', '$235.50', '$ 28.63', '$121.84', '$138.94', '$235.50', '$ 16.36', '$121.84', '$138.94\n140.69\n142.52\n144.26\n146.12']",pdfplumber
992,ground,2,51,FedEx Pak,121.84,pdf_page_110,4,"['.sbl\nni\nthgiew\nmumixaM', '51lbs.', '$235.50', '$ 28.63', '$121.84', '$138.94', '$235.50', '$ 16.36', '$121.84', '$138.94\n140.69\n142.52\n144.26\n146.12']",pdfplumber
993,ground,2,51,FedEx Box,138.94,pdf_page_110,4,"['.sbl\nni\nthgiew\nmumixaM', '51lbs.', '$235.50', '$ 28.63', '$121.84', '$138.94', '$235.50', '$ 16.36', '$121.84', '$138.94\n140.69\n142.52\n144.26\n146.12']",pdfplumber
994,ground,2,51,FedEx Tube,235.50,pdf_page_110,4,"['.sbl\nni\nthgiew\nmumixaM', '51lbs.', '$235.50', '$ 28.63', '$121.84', '$138.94', '$235.50', '$ 16.36', '$121.84', '$138.94\n140.69\n142.52\n144.26\n146.12']",pdfplumber
995,ground,2,51,Your Packaging,121.84,pdf_page_110,4,"['.sbl\nni\nthgiew\nmumixaM', '51lbs.', '$235.50', '$ 28.63', '$121.84', '$138.94', '$235.50', '$ 16.36', '$121.84', '$138.94\n140.69\n142.52\n144.26\n146.12']",pdfplumber
996,home_delivery,2,51,FedEx Envelope,235.50,pdf_page_110,4,"['.sbl\nni\nthgiew\nmumixaM', '51lbs.', '$235.50', '$ 28.63', '$121.84', '$138.94', '$235.50', '$ 16.36', '$121.84', '$138.94\n140.69\n142.52\n144.26\n146.12']",pdfplumber
997,home_delivery,2,51,FedEx Pak,121.84,pdf_page_110,4,"['.sbl\nni\nthgiew\nmumixaM', '51lbs.', '$235.50', '$ 28.63', '$121.84', '$138.94', '$235.50', '$ 16.36', '$121.84', '$138.94\n140.69\n142.52\n144.26\n146.12']",pdfplumber
998,home_delivery,2,51,FedEx Box,138.94,pdf_page_110,4,"['.sbl\nni\nthgiew\nmumixaM', '51lbs.', '$235.50', '$ 28.63', '$121.84', '$138.94', '$235.50', '$ 16.36', '$121.84', '$138.94\n140.69\n142.52\n144.26\n146.12']",pdfplumber
999,home_delivery,2,51,FedEx Tube,235.50,pdf_page_110,4,"['.sbl\nni\nthgiew\nmumixaM', '51lbs.', '$235.50', '$ 28.63', '$121.84', '$138.94', '$235.50', '$ 16.36', '$121.84', '$138.94\n140.69\n142.52\n144.26\n146.12']",pdfplumber
1000,home_delivery,2,51,Your Packaging,121.84,pdf_page_110,4,"['.sbl\nni\nthgiew\nmumixaM', '51lbs.', '$235.50', '$ 28.63', '$121.84', '$138.94', '$235.50', '$ 16.36', '$121.84', '$138.94\n140.69\n142.52\n144.26\n146.12']",pdfplumber
1001,ground,2,52,FedEx Envelope,235.98,pdf_page_110,5,"['', '52', '235.98', '29.16', '123.19', '140.69', '235.98', '16.73', '123.19', '']",pdfplumber
1002,ground,2,52,FedEx Pak,29.16,pdf_page_110,5,"['', '52', '235.98', '29.16', '123.19', '140.69', '235.98', '16.73', '123.19', '']",pdfplumber
1003,ground,2,52,FedEx Box,123.19,pdf_page_110,5,"['', '52', '235.98', '29.16', '123.19', '140.69', '235.98', '16.73', '123.19', '']",pdfplumber
1004,ground,2,52,FedEx Tube,140.69,pdf_page_110,5,"['', '52', '235.98', '29.16', '123.19', '140.69', '235.98', '16.73', '123.19', '']",pdfplumber
1005,ground,2,52,Your Packaging,235.98,pdf_page_110,5,"['', '52', '235.98', '29.16', '123.19', '140.69', '235.98', '16.73', '123.19', '']",pdfplumber
1006,home_delivery,2,52,FedEx Envelope,235.98,pdf_page_110,5,"['', '52', '235.98', '29.16', '123.19', '140.69', '235.98', '16.73', '123.19', '']",pdfplumber
1007,home_delivery,2,52,FedEx Pak,29.16,pdf_page_110,5,"['', '52', '235.98', '29.16', '123.19', '140.69', '235.98', '16.73', '123.19', '']",pdfplumber
1008,home_delivery,2,52,FedEx Box,123.19,pdf_page_110,5,"['', '52', '235.98', '29.16', '123.19', '140.69', '235.98', '16.73', '123.19', '']",pdfplumber
1009,home_delivery,2,52,FedEx Tube,140.69,pdf_page_110,5,"['', '52', '235.98', '29.16', '123.19', '140.69', '235.98', '16.73', '123.19', '']",pdfplumber
1010,home_delivery,2,52,Your Packaging,235.98,pdf_page_110,5,"['', '52', '235.98', '29.16', '123.19', '140.69', '235.98', '16.73', '123.19', '']",pdfplumber
1011,ground,2,53,FedEx Envelope,239.55,pdf_page_110,6,"['', '53', '239.55', '29.81', '124.58', '142.52', '239.55', '16.89', '124.58', '']",pdfplumber
1012,ground,2,53,FedEx Pak,29.81,pdf_page_110,6,"['', '53', '239.55', '29.81', '124.58', '142.52', '239.55', '16.89', '124.58', '']",pdfplumber
1013,ground,2,53,FedEx Box,124.58,pdf_page_110,6,"['', '53', '239.55', '29.81', '124.58', '142.52', '239.55', '16.89', '124.58', '']",pdfplumber
1014,ground,2,53,FedEx Tube,142.52,pdf_page_110,6,"['', '53', '239.55', '29.81', '124.58', '142.52', '239.55', '16.89', '124.58', '']",pdfplumber
1015,ground,2,53,Your Packaging,239.55,pdf_page_110,6,"['', '53', '239.55', '29.81', '124.58', '142.52', '239.55', '16.89', '124.58', '']",pdfplumber
1016,home_delivery,2,53,FedEx Envelope,239.55,pdf_page_110,6,"['', '53', '239.55', '29.81', '124.58', '142.52', '239.55', '16.89', '124.58', '']",pdfplumber
1017,home_delivery,2,53,FedEx Pak,29.81,pdf_page_110,6,"['', '53', '239.55', '29.81', '124.58', '142.52', '239.55', '16.89', '124.58', '']",pdfplumber
1018,home_delivery,2,53,FedEx Box,124.58,pdf_page_110,6,"['', '53', '239.55', '29.81', '124.58', '142.52', '239.55', '16.89', '124.58', '']",pdfplumber
1019,home_delivery,2,53,FedEx Tube,142.52,pdf_page_110,6,"['', '53', '239.55', '29.81', '124.58', '142.52', '239.55', '16.89', '124.58', '']",pdfplumber
1020,home_delivery,2,53,Your Packaging,239.55,pdf_page_110,6,"['', '53', '239.55', '29.81', '124.58', '142.52', '239.55', '16.89', '124.58', '']",pdfplumber
1021,ground,2,54,FedEx Envelope,242.94,pdf_page_110,7,"['', '54', '242.94', '30.04', '125.88', '144.26', '242.94', '17.23', '125.88', '']",pdfplumber
1022,ground,2,54,FedEx Pak,30.04,pdf_page_110,7,"['', '54', '242.94', '30.04', '125.88', '144.26', '242.94', '17.23', '125.88', '']",pdfplumber
1023,ground,2,54,FedEx Box,125.88,pdf_page_110,7,"['', '54', '242.94', '30.04', '125.88', '144.26', '242.94', '17.23', '125.88', '']",pdfplumber
1024,ground,2,54,FedEx Tube,144.26,pdf_page_110,7,"['', '54', '242.94', '30.04', '125.88', '144.26', '242.94', '17.23', '125.88', '']",pdfplumber
1025,ground,2,54,Your Packaging,242.94,pdf_page_110,7,"['', '54', '242.94', '30.04', '125.88', '144.26', '242.94', '17.23', '125.88', '']",pdfplumber
1026,home_delivery,2,54,FedEx Envelope,242.94,pdf_page_110,7,"['', '54', '242.94', '30.04', '125.88', '144.26', '242.94', '17.23', '125.88', '']",pdfplumber
1027,home_delivery,2,54,FedEx Pak,30.04,pdf_page_110,7,"['', '54', '242.94', '30.04', '125.88', '144.26', '242.94', '17.23', '125.88', '']",pdfplumber
1028,home_delivery,2,54,FedEx Box,125.88,pdf_page_110,7,"['', '54', '242.94', '30.04', '125.88', '144.26', '242.94', '17.23', '125.88', '']",pdfplumber
1029,home_delivery,2,54,FedEx Tube,144.26,pdf_page_110,7,"['', '54', '242.94', '30.04', '125.88', '144.26', '242.94', '17.23', '125.88', '']",pdfplumber
1030,home_delivery,2,54,Your Packaging,242.94,pdf_page_110,7,"['', '54', '242.94', '30.04', '125.88', '144.26', '242.94', '17.23', '125.88', '']",pdfplumber
1031,ground,2,55,FedEx Envelope,246.21,pdf_page_110,8,"['', '55', '246.21', '30.48', '127.29', '146.12', '246.21', '17.55', '127.29', '']",pdfplumber
1032,ground,2,55,FedEx Pak,30.48,pdf_page_110,8,"['', '55', '246.21', '30.48', '127.29', '146.12', '246.21', '17.55', '127.29', '']",pdfplumber
1033,ground,2,55,FedEx Box,127.29,pdf_page_110,8,"['', '55', '246.21', '30.48', '127.29', '146.12', '246.21', '17.55', '127.29', '']",pdfplumber
1034,ground,2,55,FedEx Tube,146.12,pdf_page_110,8,"['', '55', '246.21', '30.48', '127.29', '146.12', '246.21', '17.55', '127.29', '']",pdfplumber
1035,ground,2,55,Your Packaging,246.21,pdf_page_110,8,"['', '55', '246.21', '30.48', '127.29', '146.12', '246.21', '17.55', '127.29', '']",pdfplumber
1036,home_delivery,2,55,FedEx Envelope,246.21,pdf_page_110,8,"['', '55', '246.21', '30.48', '127.29', '146.12', '246.21', '17.55', '127.29', '']",pdfplumber
1037,home_delivery,2,55,FedEx Pak,30.48,pdf_page_110,8,"['', '55', '246.21', '30.48', '127.29', '146.12', '246.21', '17.55', '127.29', '']",pdfplumber
1038,home_delivery,2,55,FedEx Box,127.29,pdf_page_110,8,"['', '55', '246.21', '30.48', '127.29', '146.12', '246.21', '17.55', '127.29', '']",pdfplumber
1039,home_delivery,2,55,FedEx Tube,146.12,pdf_page_110,8,"['', '55', '246.21', '30.48', '127.29', '146.12', '246.21', '17.55', '127.29', '']",pdfplumber
1040,home_delivery,2,55,Your Packaging,246.21,pdf_page_110,8,"['', '55', '246.21', '30.48', '127.29', '146.12', '246.21', '17.55', '127.29', '']",pdfplumber
1041,ground,2,61,FedEx Envelope,267.49,pdf_page_110,10,"['', '61', '267.49', '33.07', '134.48', '155.01', '267.49', '19.54', '134.48', '155.01\n156.31\n157.69\n158.96\n160.35']",pdfplumber
1042,ground,2,61,FedEx Pak,33.07,pdf_page_110,10,"['', '61', '267.49', '33.07', '134.48', '155.01', '267.49', '19.54', '134.48', '155.01\n156.31\n157.69\n158.96\n160.35']",pdfplumber
1043,ground,2,61,FedEx Box,134.48,pdf_page_110,10,"['', '61', '267.49', '33.07', '134.48', '155.01', '267.49', '19.54', '134.48', '155.01\n156.31\n157.69\n158.96\n160.35']",pdfplumber
1044,ground,2,61,FedEx Tube,155.01,pdf_page_110,10,"['', '61', '267.49', '33.07', '134.48', '155.01', '267.49', '19.54', '134.48', '155.01\n156.31\n157.69\n158.96\n160.35']",pdfplumber
1045,ground,2,61,Your Packaging,267.49,pdf_page_110,10,"['', '61', '267.49', '33.07', '134.48', '155.01', '267.49', '19.54', '134.48', '155.01\n156.31\n157.69\n158.96\n160.35']",pdfplumber
1046,home_delivery,2,61,FedEx Envelope,267.49,pdf_page_110,10,"['', '61', '267.49', '33.07', '134.48', '155.01', '267.49', '19.54', '134.48', '155.01\n156.31\n157.69\n158.96\n160.35']",pdfplumber
1047,home_delivery,2,61,FedEx Pak,33.07,pdf_page_110,10,"['', '61', '267.49', '33.07', '134.48', '155.01', '267.49', '19.54', '134.48', '155.01\n156.31\n157.69\n158.96\n160.35']",pdfplumber
1048,home_delivery,2,61,FedEx Box,134.48,pdf_page_110,10,"['', '61', '267.49', '33.07', '134.48', '155.01', '267.49', '19.54', '134.48', '155.01\n156.31\n157.69\n158.96\n160.35']",pdfplumber
1049,home_delivery,2,61,FedEx Tube,155.01,pdf_page_110,10,"['', '61', '267.49', '33.07', '134.48', '155.01', '267.49', '19.54', '134.48', '155.01\n156.31\n157.69\n158.96\n160.35']",pdfplumber
1050,home_delivery,2,61,Your Packaging,267.49,pdf_page_110,10,"['', '61', '267.49', '33.07', '134.48', '155.01', '267.49', '19.54', '134.48', '155.01\n156.31\n157.69\n158.96\n160.35']",pdfplumber
1051,ground,2,62,FedEx Envelope,271.88,pdf_page_110,11,"['', '62', '271.88', '33.50', '135.72', '156.31', '271.88', '19.70', '135.72', '']",pdfplumber
1052,ground,2,62,FedEx Pak,33.50,pdf_page_110,11,"['', '62', '271.88', '33.50', '135.72', '156.31', '271.88', '19.70', '135.72', '']",pdfplumber
1053,ground,2,62,FedEx Box,135.72,pdf_page_110,11,"['', '62', '271.88', '33.50', '135.72', '156.31', '271.88', '19.70', '135.72', '']",pdfplumber
1054,ground,2,62,FedEx Tube,156.31,pdf_page_110,11,"['', '62', '271.88', '33.50', '135.72', '156.31', '271.88', '19.70', '135.72', '']",pdfplumber
1055,ground,2,62,Your Packaging,271.88,pdf_page_110,11,"['', '62', '271.88', '33.50', '135.72', '156.31', '271.88', '19.70', '135.72', '']",pdfplumber
1056,home_delivery,2,62,FedEx Envelope,271.88,pdf_page_110,11,"['', '62', '271.88', '33.50', '135.72', '156.31', '271.88', '19.70', '135.72', '']",pdfplumber
1057,home_delivery,2,62,FedEx Pak,33.50,pdf_page_110,11,"['', '62', '271.88', '33.50', '135.72', '156.31', '271.88', '19.70', '135.72', '']",pdfplumber
1058,home_delivery,2,62,FedEx Box,135.72,pdf_page_110,11,"['', '62', '271.88', '33.50', '135.72', '156.31', '271.88', '19.70', '135.72', '']",pdfplumber
1059,home_delivery,2,62,FedEx Tube,156.31,pdf_page_110,11,"['', '62', '271.88', '33.50', '135.72', '156.31', '271.88', '19.70', '135.72', '']",pdfplumber
1060,home_delivery,2,62,Your Packaging,271.88,pdf_page_110,11,"['', '62', '271.88', '33.50', '135.72', '156.31', '271.88', '19.70', '135.72', '']",pdfplumber
1061,ground,2,63,FedEx Envelope,276.34,pdf_page_110,12,"['', '63', '276.34', '33.94', '136.93', '157.69', '276.34', '19.93', '136.93', '']",pdfplumber
1062,ground,2,63,FedEx Pak,33.94,pdf_page_110,12,"['', '63', '276.34', '33.94', '136.93', '157.69', '276.34', '19.93', '136.93', '']",pdfplumber
1063,ground,2,63,FedEx Box,136.93,pdf_page_110,12,"['', '63', '276.34', '33.94', '136.93', '157.69', '276.34', '19.93', '136.93', '']",pdfplumber
1064,ground,2,63,FedEx Tube,157.69,pdf_page_110,12,"['', '63', '276.34', '33.94', '136.93', '157.69', '276.34', '19.93', '136.93', '']",pdfplumber
1065,ground,2,63,Your Packaging,276.34,pdf_page_110,12,"['', '63', '276.34', '33.94', '136.93', '157.69', '276.34', '19.93', '136.93', '']",pdfplumber
1066,home_delivery,2,63,FedEx Envelope,276.34,pdf_page_110,12,"['', '63', '276.34', '33.94', '136.93', '157.69', '276.34', '19.93', '136.93', '']",pdfplumber
1067,home_delivery,2,63,FedEx Pak,33.94,pdf_page_110,12,"['', '63', '276.34', '33.94', '136.93', '157.69', '276.34', '19.93', '136.93', '']",pdfplumber
1068,home_delivery,2,63,FedEx Box,136.93,pdf_page_110,12,"['', '63', '276.34', '33.94', '136.93', '157.69', '276.34', '19.93', '136.93', '']",pdfplumber
1069,home_delivery,2,63,FedEx Tube,157.69,pdf_page_110,12,"['', '63', '276.34', '33.94', '136.93', '157.69', '276.34', '19.93', '136.93', '']",pdfplumber
1070,home_delivery,2,63,Your Packaging,276.34,pdf_page_110,12,"['', '63', '276.34', '33.94', '136.93', '157.69', '276.34', '19.93', '136.93', '']",pdfplumber
1071,ground,2,64,FedEx Envelope,280.94,pdf_page_110,13,"['', '64', '280.94', '34.38', '138.05', '158.96', '280.94', '20.25', '138.05', '']",pdfplumber
1072,ground,2,64,FedEx Pak,34.38,pdf_page_110,13,"['', '64', '280.94', '34.38', '138.05', '158.96', '280.94', '20.25', '138.05', '']",pdfplumber
1073,ground,2,64,FedEx Box,138.05,pdf_page_110,13,"['', '64', '280.94', '34.38', '138.05', '158.96', '280.94', '20.25', '138.05', '']",pdfplumber
1074,ground,2,64,FedEx Tube,158.96,pdf_page_110,13,"['', '64', '280.94', '34.38', '138.05', '158.96', '280.94', '20.25', '138.05', '']",pdfplumber
1075,ground,2,64,Your Packaging,280.94,pdf_page_110,13,"['', '64', '280.94', '34.38', '138.05', '158.96', '280.94', '20.25', '138.05', '']",pdfplumber
1076,home_delivery,2,64,FedEx Envelope,280.94,pdf_page_110,13,"['', '64', '280.94', '34.38', '138.05', '158.96', '280.94', '20.25', '138.05', '']",pdfplumber
